          #time              R       pressure    -rho*dphi*R             ux             uy             uz             vx             vy             vz
  0.2009038E-03  0.5293894E-01  0.1359976E+06  0.1053683E+06  0.0000000E+00  0.0000000E+00  0.3226046E-06  0.0000000E+00  0.0000000E+00  0.2974519E-02
  0.2025328E-03  0.5301116E-01  0.1353160E+06  0.1050427E+06  0.0000000E+00  0.0000000E+00  0.3274676E-06  0.0000000E+00  0.0000000E+00  0.2994252E-02
  0.2041663E-03  0.5308342E-01  0.1346385E+06  0.1047180E+06  0.0000000E+00  0.0000000E+00  0.3323762E-06  0.0000000E+00  0.0000000E+00  0.3014001E-02
  0.2058043E-03  0.5315573E-01  0.1339648E+06  0.1043945E+06  0.0000000E+00  0.0000000E+00  0.3373306E-06  0.0000000E+00  0.0000000E+00  0.3033765E-02
  0.2074467E-03  0.5322808E-01  0.1332951E+06  0.1040720E+06  0.0000000E+00  0.0000000E+00  0.3423309E-06  0.0000000E+00  0.0000000E+00  0.3053544E-02
  0.2090936E-03  0.5330048E-01  0.1326292E+06  0.1037505E+06  0.0000000E+00  0.0000000E+00  0.3473775E-06  0.0000000E+00  0.0000000E+00  0.3073340E-02
  0.2107450E-03  0.5337293E-01  0.1319673E+06  0.1034301E+06  0.0000000E+00  0.0000000E+00  0.3524705E-06  0.0000000E+00  0.0000000E+00  0.3093151E-02
  0.2124009E-03  0.5344543E-01  0.1313091E+06  0.1031108E+06  0.0000000E+00  0.0000000E+00  0.3576101E-06  0.0000000E+00  0.0000000E+00  0.3112979E-02
  0.2140612E-03  0.5351797E-01  0.1306548E+06  0.1027925E+06  0.0000000E+00  0.0000000E+00  0.3627967E-06  0.0000000E+00  0.0000000E+00  0.3132823E-02
  0.2157261E-03  0.5359055E-01  0.1300042E+06  0.1024752E+06  0.0000000E+00  0.0000000E+00  0.3680304E-06  0.0000000E+00  0.0000000E+00  0.3152685E-02
  0.2173955E-03  0.5366319E-01  0.1293574E+06  0.1021590E+06  0.0000000E+00  0.0000000E+00  0.3733116E-06  0.0000000E+00  0.0000000E+00  0.3172563E-02
  0.2190694E-03  0.5373587E-01  0.1287143E+06  0.1018438E+06  0.0000000E+00  0.0000000E+00  0.3786403E-06  0.0000000E+00  0.0000000E+00  0.3192458E-02
  0.2207479E-03  0.5380859E-01  0.1280750E+06  0.1015296E+06  0.0000000E+00  0.0000000E+00  0.3840169E-06  0.0000000E+00  0.0000000E+00  0.3212371E-02
  0.2224309E-03  0.5388137E-01  0.1274393E+06  0.1012165E+06  0.0000000E+00  0.0000000E+00  0.3894416E-06  0.0000000E+00  0.0000000E+00  0.3232301E-02
  0.2241185E-03  0.5395418E-01  0.1268073E+06  0.1009043E+06  0.0000000E+00  0.0000000E+00  0.3949146E-06  0.0000000E+00  0.0000000E+00  0.3252249E-02
  0.2258106E-03  0.5402705E-01  0.1261790E+06  0.1005932E+06  0.0000000E+00  0.0000000E+00  0.4004362E-06  0.0000000E+00  0.0000000E+00  0.3272216E-02
  0.2275073E-03  0.5409996E-01  0.1255542E+06  0.1002831E+06  0.0000000E+00  0.0000000E+00  0.4060066E-06  0.0000000E+00  0.0000000E+00  0.3292200E-02
  0.2292086E-03  0.5417292E-01  0.1249331E+06  0.9997400E+05  0.0000000E+00  0.0000000E+00  0.4116261E-06  0.0000000E+00  0.0000000E+00  0.3312203E-02
  0.2309144E-03  0.5424592E-01  0.1243155E+06  0.9966589E+05  0.0000000E+00  0.0000000E+00  0.4172949E-06  0.0000000E+00  0.0000000E+00  0.3332225E-02
  0.2326249E-03  0.5431897E-01  0.1237015E+06  0.9935878E+05  0.0000000E+00  0.0000000E+00  0.4230132E-06  0.0000000E+00  0.0000000E+00  0.3352265E-02
  0.2343400E-03  0.5439207E-01  0.1230910E+06  0.9905266E+05  0.0000000E+00  0.0000000E+00  0.4287814E-06  0.0000000E+00  0.0000000E+00  0.3372325E-02
  0.2360597E-03  0.5446521E-01  0.1224840E+06  0.9874753E+05  0.0000000E+00  0.0000000E+00  0.4345996E-06  0.0000000E+00  0.0000000E+00  0.3392404E-02
  0.2377840E-03  0.5453840E-01  0.1218805E+06  0.9844338E+05  0.0000000E+00  0.0000000E+00  0.4404681E-06  0.0000000E+00  0.0000000E+00  0.3412502E-02
  0.2395130E-03  0.5461163E-01  0.1212804E+06  0.9814022E+05  0.0000000E+00  0.0000000E+00  0.4463871E-06  0.0000000E+00  0.0000000E+00  0.3432620E-02
  0.2412466E-03  0.5468491E-01  0.1206838E+06  0.9783803E+05  0.0000000E+00  0.0000000E+00  0.4523570E-06  0.0000000E+00  0.0000000E+00  0.3452758E-02
  0.2429848E-03  0.5475824E-01  0.1200906E+06  0.9753681E+05  0.0000000E+00  0.0000000E+00  0.4583779E-06  0.0000000E+00  0.0000000E+00  0.3472916E-02
  0.2447277E-03  0.5483161E-01  0.1195008E+06  0.9723656E+05  0.0000000E+00  0.0000000E+00  0.4644501E-06  0.0000000E+00  0.0000000E+00  0.3493095E-02
  0.2464753E-03  0.5490503E-01  0.1189144E+06  0.9693727E+05  0.0000000E+00  0.0000000E+00  0.4705739E-06  0.0000000E+00  0.0000000E+00  0.3513294E-02
  0.2482276E-03  0.5497849E-01  0.1183313E+06  0.9663894E+05  0.0000000E+00  0.0000000E+00  0.4767496E-06  0.0000000E+00  0.0000000E+00  0.3533513E-02
  0.2499846E-03  0.5505200E-01  0.1177515E+06  0.9634157E+05  0.0000000E+00  0.0000000E+00  0.4829773E-06  0.0000000E+00  0.0000000E+00  0.3553754E-02
  0.2517462E-03  0.5512555E-01  0.1171751E+06  0.9604515E+05  0.0000000E+00  0.0000000E+00  0.4892573E-06  0.0000000E+00  0.0000000E+00  0.3574016E-02
  0.2535126E-03  0.5519915E-01  0.1166019E+06  0.9574969E+05  0.0000000E+00  0.0000000E+00  0.4955900E-06  0.0000000E+00  0.0000000E+00  0.3594299E-02
  0.2552837E-03  0.5527280E-01  0.1160320E+06  0.9545516E+05  0.0000000E+00  0.0000000E+00  0.5019755E-06  0.0000000E+00  0.0000000E+00  0.3614604E-02
  0.2570595E-03  0.5534649E-01  0.1154653E+06  0.9516158E+05  0.0000000E+00  0.0000000E+00  0.5084142E-06  0.0000000E+00  0.0000000E+00  0.3634930E-02
  0.2588401E-03  0.5542023E-01  0.1149019E+06  0.9486893E+05  0.0000000E+00  0.0000000E+00  0.5149062E-06  0.0000000E+00  0.0000000E+00  0.3655278E-02
  0.2606254E-03  0.5549402E-01  0.1143417E+06  0.9457722E+05  0.0000000E+00  0.0000000E+00  0.5214520E-06  0.0000000E+00  0.0000000E+00  0.3675649E-02
  0.2624155E-03  0.5556785E-01  0.1137846E+06  0.9428644E+05  0.0000000E+00  0.0000000E+00  0.5280516E-06  0.0000000E+00  0.0000000E+00  0.3696042E-02
  0.2642103E-03  0.5564172E-01  0.1132308E+06  0.9399658E+05  0.0000000E+00  0.0000000E+00  0.5347055E-06  0.0000000E+00  0.0000000E+00  0.3716457E-02
  0.2660099E-03  0.5571564E-01  0.1126800E+06  0.9370764E+05  0.0000000E+00  0.0000000E+00  0.5414138E-06  0.0000000E+00  0.0000000E+00  0.3736895E-02
  0.2678143E-03  0.5578961E-01  0.1121324E+06  0.9341962E+05  0.0000000E+00  0.0000000E+00  0.5481768E-06  0.0000000E+00  0.0000000E+00  0.3757356E-02
  0.2696234E-03  0.5586362E-01  0.1115879E+06  0.9313252E+05  0.0000000E+00  0.0000000E+00  0.5549949E-06  0.0000000E+00  0.0000000E+00  0.3777840E-02
  0.2714374E-03  0.5593768E-01  0.1110465E+06  0.9284633E+05  0.0000000E+00  0.0000000E+00  0.5618683E-06  0.0000000E+00  0.0000000E+00  0.3798348E-02
  0.2732562E-03  0.5601178E-01  0.1105081E+06  0.9256104E+05  0.0000000E+00  0.0000000E+00  0.5687972E-06  0.0000000E+00  0.0000000E+00  0.3818879E-02
  0.2750798E-03  0.5608593E-01  0.1099728E+06  0.9227666E+05  0.0000000E+00  0.0000000E+00  0.5757819E-06  0.0000000E+00  0.0000000E+00  0.3839433E-02
  0.2769083E-03  0.5616012E-01  0.1094405E+06  0.9199318E+05  0.0000000E+00  0.0000000E+00  0.5828228E-06  0.0000000E+00  0.0000000E+00  0.3860012E-02
  0.2787416E-03  0.5623436E-01  0.1089112E+06  0.9171059E+05  0.0000000E+00  0.0000000E+00  0.5899200E-06  0.0000000E+00  0.0000000E+00  0.3880615E-02
  0.2805797E-03  0.5630865E-01  0.1083849E+06  0.9142890E+05  0.0000000E+00  0.0000000E+00  0.5970740E-06  0.0000000E+00  0.0000000E+00  0.3901242E-02
  0.2824227E-03  0.5638298E-01  0.1078616E+06  0.9114809E+05  0.0000000E+00  0.0000000E+00  0.6042848E-06  0.0000000E+00  0.0000000E+00  0.3921893E-02
  0.2842705E-03  0.5645735E-01  0.1073413E+06  0.9086818E+05  0.0000000E+00  0.0000000E+00  0.6115530E-06  0.0000000E+00  0.0000000E+00  0.3942569E-02
  0.2861233E-03  0.5653177E-01  0.1068238E+06  0.9058914E+05  0.0000000E+00  0.0000000E+00  0.6188786E-06  0.0000000E+00  0.0000000E+00  0.3963270E-02
  0.2879809E-03  0.5660624E-01  0.1063093E+06  0.9031098E+05  0.0000000E+00  0.0000000E+00  0.6262621E-06  0.0000000E+00  0.0000000E+00  0.3983996E-02
  0.2898434E-03  0.5668075E-01  0.1057977E+06  0.9003370E+05  0.0000000E+00  0.0000000E+00  0.6337036E-06  0.0000000E+00  0.0000000E+00  0.4004748E-02
  0.2917108E-03  0.5675531E-01  0.1052889E+06  0.8975728E+05  0.0000000E+00  0.0000000E+00  0.6412035E-06  0.0000000E+00  0.0000000E+00  0.4025524E-02
  0.2935832E-03  0.5682991E-01  0.1047830E+06  0.8948174E+05  0.0000000E+00  0.0000000E+00  0.6487621E-06  0.0000000E+00  0.0000000E+00  0.4046327E-02
  0.2954604E-03  0.5690455E-01  0.1042800E+06  0.8920706E+05  0.0000000E+00  0.0000000E+00  0.6563797E-06  0.0000000E+00  0.0000000E+00  0.4067155E-02
  0.2973426E-03  0.5697924E-01  0.1037797E+06  0.8893324E+05  0.0000000E+00  0.0000000E+00  0.6640565E-06  0.0000000E+00  0.0000000E+00  0.4088009E-02
  0.2992297E-03  0.5705398E-01  0.1032823E+06  0.8866027E+05  0.0000000E+00  0.0000000E+00  0.6717929E-06  0.0000000E+00  0.0000000E+00  0.4108890E-02
  0.3011218E-03  0.5712876E-01  0.1027877E+06  0.8838817E+05  0.0000000E+00  0.0000000E+00  0.6795891E-06  0.0000000E+00  0.0000000E+00  0.4129797E-02
  0.3030189E-03  0.5720359E-01  0.1022958E+06  0.8811691E+05  0.0000000E+00  0.0000000E+00  0.6874454E-06  0.0000000E+00  0.0000000E+00  0.4150730E-02
  0.3049209E-03  0.5727846E-01  0.1018067E+06  0.8784650E+05  0.0000000E+00  0.0000000E+00  0.6953622E-06  0.0000000E+00  0.0000000E+00  0.4171691E-02
  0.3068279E-03  0.5735337E-01  0.1013204E+06  0.8757693E+05  0.0000000E+00  0.0000000E+00  0.7033398E-06  0.0000000E+00  0.0000000E+00  0.4192678E-02
  0.3087399E-03  0.5742833E-01  0.1008367E+06  0.8730820E+05  0.0000000E+00  0.0000000E+00  0.7113783E-06  0.0000000E+00  0.0000000E+00  0.4213692E-02
  0.3106569E-03  0.5750334E-01  0.1003558E+06  0.8704031E+05  0.0000000E+00  0.0000000E+00  0.7194782E-06  0.0000000E+00  0.0000000E+00  0.4234734E-02
  0.3125789E-03  0.5757839E-01  0.9987751E+05  0.8677326E+05  0.0000000E+00  0.0000000E+00  0.7276398E-06  0.0000000E+00  0.0000000E+00  0.4255803E-02
  0.3145059E-03  0.5765349E-01  0.9940192E+05  0.8650703E+05  0.0000000E+00  0.0000000E+00  0.7358633E-06  0.0000000E+00  0.0000000E+00  0.4276900E-02
  0.3164380E-03  0.5772863E-01  0.9892898E+05  0.8624163E+05  0.0000000E+00  0.0000000E+00  0.7441491E-06  0.0000000E+00  0.0000000E+00  0.4298024E-02
  0.3183751E-03  0.5780381E-01  0.9845868E+05  0.8597706E+05  0.0000000E+00  0.0000000E+00  0.7524974E-06  0.0000000E+00  0.0000000E+00  0.4319177E-02
  0.3203172E-03  0.5787904E-01  0.9799100E+05  0.8571330E+05  0.0000000E+00  0.0000000E+00  0.7609086E-06  0.0000000E+00  0.0000000E+00  0.4340358E-02
  0.3222644E-03  0.5795431E-01  0.9752592E+05  0.8545037E+05  0.0000000E+00  0.0000000E+00  0.7693830E-06  0.0000000E+00  0.0000000E+00  0.4361568E-02
  0.3242167E-03  0.5802963E-01  0.9706343E+05  0.8518824E+05  0.0000000E+00  0.0000000E+00  0.7779208E-06  0.0000000E+00  0.0000000E+00  0.4382806E-02
  0.3261740E-03  0.5810499E-01  0.9660352E+05  0.8492693E+05  0.0000000E+00  0.0000000E+00  0.7865225E-06  0.0000000E+00  0.0000000E+00  0.4404073E-02
  0.3281364E-03  0.5818040E-01  0.9614615E+05  0.8466643E+05  0.0000000E+00  0.0000000E+00  0.7951883E-06  0.0000000E+00  0.0000000E+00  0.4425369E-02
  0.3301039E-03  0.5825585E-01  0.9569133E+05  0.8440673E+05  0.0000000E+00  0.0000000E+00  0.8039186E-06  0.0000000E+00  0.0000000E+00  0.4446694E-02
  0.3320766E-03  0.5833135E-01  0.9523903E+05  0.8414783E+05  0.0000000E+00  0.0000000E+00  0.8127136E-06  0.0000000E+00  0.0000000E+00  0.4468048E-02
  0.3340543E-03  0.5840689E-01  0.9478924E+05  0.8388973E+05  0.0000000E+00  0.0000000E+00  0.8215736E-06  0.0000000E+00  0.0000000E+00  0.4489432E-02
  0.3360372E-03  0.5848248E-01  0.9434195E+05  0.8363242E+05  0.0000000E+00  0.0000000E+00  0.8304991E-06  0.0000000E+00  0.0000000E+00  0.4510846E-02
  0.3380252E-03  0.5855811E-01  0.9389713E+05  0.8337591E+05  0.0000000E+00  0.0000000E+00  0.8394903E-06  0.0000000E+00  0.0000000E+00  0.4532289E-02
  0.3400183E-03  0.5863378E-01  0.9345477E+05  0.8312019E+05  0.0000000E+00  0.0000000E+00  0.8485476E-06  0.0000000E+00  0.0000000E+00  0.4553763E-02
  0.3420166E-03  0.5870950E-01  0.9301486E+05  0.8286525E+05  0.0000000E+00  0.0000000E+00  0.8576712E-06  0.0000000E+00  0.0000000E+00  0.4575267E-02
  0.3440201E-03  0.5878526E-01  0.9257738E+05  0.8261109E+05  0.0000000E+00  0.0000000E+00  0.8668615E-06  0.0000000E+00  0.0000000E+00  0.4596801E-02
  0.3460287E-03  0.5886107E-01  0.9214232E+05  0.8235771E+05  0.0000000E+00  0.0000000E+00  0.8761188E-06  0.0000000E+00  0.0000000E+00  0.4618366E-02
  0.3480425E-03  0.5893692E-01  0.9170967E+05  0.8210511E+05  0.0000000E+00  0.0000000E+00  0.8854435E-06  0.0000000E+00  0.0000000E+00  0.4639962E-02
  0.3500615E-03  0.5901281E-01  0.9127940E+05  0.8185328E+05  0.0000000E+00  0.0000000E+00  0.8948358E-06  0.0000000E+00  0.0000000E+00  0.4661588E-02
  0.3520857E-03  0.5908875E-01  0.9085150E+05  0.8160222E+05  0.0000000E+00  0.0000000E+00  0.9042962E-06  0.0000000E+00  0.0000000E+00  0.4683246E-02
  0.3541151E-03  0.5916473E-01  0.9042596E+05  0.8135193E+05  0.0000000E+00  0.0000000E+00  0.9138249E-06  0.0000000E+00  0.0000000E+00  0.4704935E-02
  0.3561498E-03  0.5924076E-01  0.9000276E+05  0.8110241E+05  0.0000000E+00  0.0000000E+00  0.9234224E-06  0.0000000E+00  0.0000000E+00  0.4726656E-02
  0.3581897E-03  0.5931683E-01  0.8958190E+05  0.8085364E+05  0.0000000E+00  0.0000000E+00  0.9330888E-06  0.0000000E+00  0.0000000E+00  0.4748408E-02
  0.3602348E-03  0.5939295E-01  0.8916334E+05  0.8060564E+05  0.0000000E+00  0.0000000E+00  0.9428246E-06  0.0000000E+00  0.0000000E+00  0.4770192E-02
  0.3622851E-03  0.5946911E-01  0.8874709E+05  0.8035838E+05  0.0000000E+00  0.0000000E+00  0.9526301E-06  0.0000000E+00  0.0000000E+00  0.4792008E-02
  0.3643408E-03  0.5954531E-01  0.8833313E+05  0.8011188E+05  0.0000000E+00  0.0000000E+00  0.9625057E-06  0.0000000E+00  0.0000000E+00  0.4813857E-02
  0.3664016E-03  0.5962155E-01  0.8792144E+05  0.7986613E+05  0.0000000E+00  0.0000000E+00  0.9724516E-06  0.0000000E+00  0.0000000E+00  0.4835737E-02
  0.3684678E-03  0.5969784E-01  0.8751201E+05  0.7962113E+05  0.0000000E+00  0.0000000E+00  0.9824683E-06  0.0000000E+00  0.0000000E+00  0.4857650E-02
  0.3705393E-03  0.5977418E-01  0.8710482E+05  0.7937687E+05  0.0000000E+00  0.0000000E+00  0.9925561E-06  0.0000000E+00  0.0000000E+00  0.4879596E-02
  0.3726160E-03  0.5985056E-01  0.8669987E+05  0.7913335E+05  0.0000000E+00  0.0000000E+00  0.1002715E-05  0.0000000E+00  0.0000000E+00  0.4901575E-02
  0.3746981E-03  0.5992698E-01  0.8629713E+05  0.7889057E+05  0.0000000E+00  0.0000000E+00  0.1012946E-05  0.0000000E+00  0.0000000E+00  0.4923587E-02
  0.3767855E-03  0.6000344E-01  0.8589660E+05  0.7864852E+05  0.0000000E+00  0.0000000E+00  0.1023249E-05  0.0000000E+00  0.0000000E+00  0.4945632E-02
  0.3788782E-03  0.6007995E-01  0.8549825E+05  0.7840721E+05  0.0000000E+00  0.0000000E+00  0.1033625E-05  0.0000000E+00  0.0000000E+00  0.4967711E-02
  0.3809763E-03  0.6015650E-01  0.8510209E+05  0.7816662E+05  0.0000000E+00  0.0000000E+00  0.1044073E-05  0.0000000E+00  0.0000000E+00  0.4989823E-02
  0.3830797E-03  0.6023310E-01  0.8470809E+05  0.7792676E+05  0.0000000E+00  0.0000000E+00  0.1054595E-05  0.0000000E+00  0.0000000E+00  0.5011969E-02
  0.3851885E-03  0.6030974E-01  0.8431624E+05  0.7768763E+05  0.0000000E+00  0.0000000E+00  0.1065190E-05  0.0000000E+00  0.0000000E+00  0.5034149E-02
  0.3873026E-03  0.6038642E-01  0.8392653E+05  0.7744921E+05  0.0000000E+00  0.0000000E+00  0.1075859E-05  0.0000000E+00  0.0000000E+00  0.5056363E-02
  0.3894221E-03  0.6046315E-01  0.8353894E+05  0.7721152E+05  0.0000000E+00  0.0000000E+00  0.1086602E-05  0.0000000E+00  0.0000000E+00  0.5078611E-02
  0.3915470E-03  0.6053992E-01  0.8315347E+05  0.7697454E+05  0.0000000E+00  0.0000000E+00  0.1097420E-05  0.0000000E+00  0.0000000E+00  0.5100894E-02
  0.3936773E-03  0.6061673E-01  0.8277009E+05  0.7673827E+05  0.0000000E+00  0.0000000E+00  0.1108313E-05  0.0000000E+00  0.0000000E+00  0.5123211E-02
  0.3958130E-03  0.6069359E-01  0.8238880E+05  0.7650271E+05  0.0000000E+00  0.0000000E+00  0.1119282E-05  0.0000000E+00  0.0000000E+00  0.5145563E-02
  0.3979542E-03  0.6077048E-01  0.8200959E+05  0.7626785E+05  0.0000000E+00  0.0000000E+00  0.1130326E-05  0.0000000E+00  0.0000000E+00  0.5167950E-02
  0.4001007E-03  0.6084743E-01  0.8163244E+05  0.7603370E+05  0.0000000E+00  0.0000000E+00  0.1141446E-05  0.0000000E+00  0.0000000E+00  0.5190373E-02
  0.4022527E-03  0.6092441E-01  0.8125733E+05  0.7580026E+05  0.0000000E+00  0.0000000E+00  0.1152643E-05  0.0000000E+00  0.0000000E+00  0.5212830E-02
  0.4044101E-03  0.6100144E-01  0.8088426E+05  0.7556751E+05  0.0000000E+00  0.0000000E+00  0.1163916E-05  0.0000000E+00  0.0000000E+00  0.5235323E-02
  0.4065730E-03  0.6107851E-01  0.8051322E+05  0.7533545E+05  0.0000000E+00  0.0000000E+00  0.1175267E-05  0.0000000E+00  0.0000000E+00  0.5257852E-02
  0.4087414E-03  0.6115563E-01  0.8014419E+05  0.7510410E+05  0.0000000E+00  0.0000000E+00  0.1186695E-05  0.0000000E+00  0.0000000E+00  0.5280416E-02
  0.4109152E-03  0.6123279E-01  0.7977715E+05  0.7487343E+05  0.0000000E+00  0.0000000E+00  0.1198201E-05  0.0000000E+00  0.0000000E+00  0.5303016E-02
  0.4130946E-03  0.6130999E-01  0.7941211E+05  0.7464345E+05  0.0000000E+00  0.0000000E+00  0.1209786E-05  0.0000000E+00  0.0000000E+00  0.5325653E-02
  0.4152794E-03  0.6138723E-01  0.7904904E+05  0.7441415E+05  0.0000000E+00  0.0000000E+00  0.1221449E-05  0.0000000E+00  0.0000000E+00  0.5348326E-02
  0.4174697E-03  0.6146452E-01  0.7868794E+05  0.7418554E+05  0.0000000E+00  0.0000000E+00  0.1233192E-05  0.0000000E+00  0.0000000E+00  0.5371035E-02
  0.4196656E-03  0.6154185E-01  0.7832878E+05  0.7395760E+05  0.0000000E+00  0.0000000E+00  0.1245014E-05  0.0000000E+00  0.0000000E+00  0.5393781E-02
  0.4218669E-03  0.6161922E-01  0.7797157E+05  0.7373035E+05  0.0000000E+00  0.0000000E+00  0.1256915E-05  0.0000000E+00  0.0000000E+00  0.5416564E-02
  0.4240739E-03  0.6169664E-01  0.7761629E+05  0.7350377E+05  0.0000000E+00  0.0000000E+00  0.1268898E-05  0.0000000E+00  0.0000000E+00  0.5439384E-02
  0.4262863E-03  0.6177409E-01  0.7726292E+05  0.7327786E+05  0.0000000E+00  0.0000000E+00  0.1280960E-05  0.0000000E+00  0.0000000E+00  0.5462241E-02
  0.4285043E-03  0.6185160E-01  0.7691146E+05  0.7305262E+05  0.0000000E+00  0.0000000E+00  0.1293104E-05  0.0000000E+00  0.0000000E+00  0.5485135E-02
  0.4307279E-03  0.6192914E-01  0.7656189E+05  0.7282805E+05  0.0000000E+00  0.0000000E+00  0.1305329E-05  0.0000000E+00  0.0000000E+00  0.5508067E-02
  0.4329571E-03  0.6200672E-01  0.7621420E+05  0.7260414E+05  0.0000000E+00  0.0000000E+00  0.1317636E-05  0.0000000E+00  0.0000000E+00  0.5531036E-02
  0.4351919E-03  0.6208435E-01  0.7586839E+05  0.7238090E+05  0.0000000E+00  0.0000000E+00  0.1330026E-05  0.0000000E+00  0.0000000E+00  0.5554043E-02
  0.4374322E-03  0.6216202E-01  0.7552443E+05  0.7215831E+05  0.0000000E+00  0.0000000E+00  0.1342498E-05  0.0000000E+00  0.0000000E+00  0.5577088E-02
  0.4396782E-03  0.6223974E-01  0.7518233E+05  0.7193639E+05  0.0000000E+00  0.0000000E+00  0.1355053E-05  0.0000000E+00  0.0000000E+00  0.5600172E-02
  0.4419297E-03  0.6231749E-01  0.7484206E+05  0.7171511E+05  0.0000000E+00  0.0000000E+00  0.1367691E-05  0.0000000E+00  0.0000000E+00  0.5623293E-02
  0.4441869E-03  0.6239529E-01  0.7450362E+05  0.7149449E+05  0.0000000E+00  0.0000000E+00  0.1380413E-05  0.0000000E+00  0.0000000E+00  0.5646453E-02
  0.4464498E-03  0.6247313E-01  0.7416700E+05  0.7127452E+05  0.0000000E+00  0.0000000E+00  0.1393220E-05  0.0000000E+00  0.0000000E+00  0.5669652E-02
  0.4487183E-03  0.6255102E-01  0.7383218E+05  0.7105519E+05  0.0000000E+00  0.0000000E+00  0.1406111E-05  0.0000000E+00  0.0000000E+00  0.5692889E-02
  0.4509924E-03  0.6262894E-01  0.7349915E+05  0.7083651E+05  0.0000000E+00  0.0000000E+00  0.1419087E-05  0.0000000E+00  0.0000000E+00  0.5716166E-02
  0.4532722E-03  0.6270691E-01  0.7316791E+05  0.7061848E+05  0.0000000E+00  0.0000000E+00  0.1432149E-05  0.0000000E+00  0.0000000E+00  0.5739481E-02
  0.4555577E-03  0.6278492E-01  0.7283844E+05  0.7040108E+05  0.0000000E+00  0.0000000E+00  0.1445296E-05  0.0000000E+00  0.0000000E+00  0.5762836E-02
  0.4578489E-03  0.6286297E-01  0.7251073E+05  0.7018432E+05  0.0000000E+00  0.0000000E+00  0.1458530E-05  0.0000000E+00  0.0000000E+00  0.5786231E-02
  0.4601458E-03  0.6294106E-01  0.7218478E+05  0.6996819E+05  0.0000000E+00  0.0000000E+00  0.1471851E-05  0.0000000E+00  0.0000000E+00  0.5809665E-02
  0.4624484E-03  0.6301920E-01  0.7186057E+05  0.6975269E+05  0.0000000E+00  0.0000000E+00  0.1485258E-05  0.0000000E+00  0.0000000E+00  0.5833138E-02
  0.4647567E-03  0.6309738E-01  0.7153808E+05  0.6953783E+05  0.0000000E+00  0.0000000E+00  0.1498753E-05  0.0000000E+00  0.0000000E+00  0.5856652E-02
  0.4670707E-03  0.6317560E-01  0.7121732E+05  0.6932359E+05  0.0000000E+00  0.0000000E+00  0.1512336E-05  0.0000000E+00  0.0000000E+00  0.5880206E-02
  0.4693905E-03  0.6325386E-01  0.7089827E+05  0.6910998E+05  0.0000000E+00  0.0000000E+00  0.1526008E-05  0.0000000E+00  0.0000000E+00  0.5903800E-02
  0.4717160E-03  0.6333216E-01  0.7058092E+05  0.6889699E+05  0.0000000E+00  0.0000000E+00  0.1539768E-05  0.0000000E+00  0.0000000E+00  0.5927434E-02
  0.4740473E-03  0.6341051E-01  0.7026526E+05  0.6868463E+05  0.0000000E+00  0.0000000E+00  0.1553618E-05  0.0000000E+00  0.0000000E+00  0.5951109E-02
  0.4763844E-03  0.6348890E-01  0.6995128E+05  0.6847288E+05  0.0000000E+00  0.0000000E+00  0.1567557E-05  0.0000000E+00  0.0000000E+00  0.5974825E-02
  0.4787272E-03  0.6356733E-01  0.6963897E+05  0.6826174E+05  0.0000000E+00  0.0000000E+00  0.1581587E-05  0.0000000E+00  0.0000000E+00  0.5998582E-02
  0.4810759E-03  0.6364580E-01  0.6932832E+05  0.6805122E+05  0.0000000E+00  0.0000000E+00  0.1595706E-05  0.0000000E+00  0.0000000E+00  0.6022380E-02
  0.4834303E-03  0.6372431E-01  0.6901932E+05  0.6784131E+05  0.0000000E+00  0.0000000E+00  0.1609917E-05  0.0000000E+00  0.0000000E+00  0.6046219E-02
  0.4857905E-03  0.6380286E-01  0.6871196E+05  0.6763201E+05  0.0000000E+00  0.0000000E+00  0.1624219E-05  0.0000000E+00  0.0000000E+00  0.6070099E-02
  0.4881566E-03  0.6388146E-01  0.6840624E+05  0.6742332E+05  0.0000000E+00  0.0000000E+00  0.1638614E-05  0.0000000E+00  0.0000000E+00  0.6094021E-02
